timestep,ep_length,ep_reward
1479092,647,-1
1479872,754,-16
1480616,774,-7
1481536,974,-10
1482628,975,-4
1483280,665,-16
1484117,761,-21
1485044,781,-3
1486094,928,-21
1486765,600,-17
1487782,1019,-11
1488579,682,-13
1489352,827,-21
1490281,955,10
1491477,1122,-7
1492253,715,-7
1493015,874,-10
1494071,963,-15
1494709,745,-14
1495527,764,-13
1496407,757,-8
1497247,912,-7
1497812,690,-21
1498720,1132,-17
1499554,704,-20
1500577,1203,-6
1501554,885,-15
1502338,727,-8
1503099,689,0
1503881,716,-8
1504643,834,-20
1505474,986,-13
1506166,737,-11
1507037,889,-3
1507828,964,-20
1508707,799,-16
1509732,876,-13
1510730,1191,-14
1511745,1058,2
1512888,1095,-9
1513931,933,-11
1514857,839,-8
1515646,678,-13
1516676,1222,-16
1517474,719,0
1518409,888,-17
1519607,1023,-11
1520557,853,-4
1521470,855,-5
1522322,814,-1
1523199,901,-13
1524059,719,-13
1525104,1008,-14
1526180,900,-21
1526815,600,-9
1527519,803,-16
1528488,828,-21
1529564,945,-6
1530631,1020,-20
1531539,863,-14
1532439,957,-21
1533457,852,-10
1534418,971,-5
1535165,828,-9
1536063,773,1
1536967,897,-6
1537814,741,-11
1538768,937,2
1539609,956,-21
1540331,643,-15
1541302,951,-14
1541955,617,2
1542973,867,-8
1543629,807,-8
1544781,1079,-21
1545833,1061,-9
1546664,835,-14
1547614,952,-9
1548654,1009,-5
1549278,722,-17
1550277,894,-10
1551375,1040,-19
1552247,896,9
1553087,902,-9
1553773,680,-14
1554472,658,-21
1555118,745,-16
1556318,1052,-10
1557119,946,-11
1558126,884,-14
1558849,859,-11
1559805,914,-18
1560961,1035,-10
1561565,629,-1
1562269,767,0
1563068,696,-21
1563912,731,-15
1565008,1033,-13
1565789,932,-11
1566550,844,-6
1567811,1143,-14
1568441,680,-15
1569123,734,-18
1570097,990,-11
1571052,900,-10
1572109,1070,-20
1572817,755,-6
1573781,1003,-18
1574511,883,-21
1575160,612,-7
1575770,600,-11
1576638,903,-19
1577393,685,-10
1578240,960,-21
1579041,824,-12
1579790,785,-5
1580945,1109,-1
1581748,854,-10
1582397,712,-8
1583098,865,-6
1583996,958,-21
1584680,841,-16
1585628,871,-11
1586273,677,-21
1586987,806,-7
1587561,718,-1
1588326,933,-8
1589278,1146,-21
1590477,1135,-3
1591579,1030,-16
1592735,978,-18
1593568,757,0
1594388,901,-21
1594986,662,-10
1595753,959,-21
1596480,656,0
1597439,1130,-11
1598493,913,-9
1599599,1193,-10
1600427,709,-21
1601118,711,-16
1601818,634,-11
1602966,1077,-21
1603821,1017,-21
1604787,1110,-10
1605619,784,-4
1606439,1000,-12
1607394,1028,-20
1608246,753,-17
1609205,927,-19
1610284,944,-4
1611411,1049,-6
1612217,1007,-13
1613350,952,-3
1614295,830,-2
1614947,751,-8
1615926,878,-2
1616739,945,0
1617638,810,-16
1618872,1043,-10
1620072,1149,-7
1620984,788,-16
1622121,973,-13
1623580,1288,-21
1624551,1205,-21
1625452,859,-10
1626463,845,4
1627216,663,-8
1628104,1065,12
1628685,600,-6
1629679,1011,-2
1630503,807,3
1631597,1063,-12
1632386,812,2
1633072,739,-14
1634012,862,-14
1635043,1033,-18
1635790,820,-21
1636774,869,-9
1637581,808,2
1638343,754,-5
1639628,1189,-14
1640718,964,-9
1641326,600,-21
1642191,765,-4
1643190,1035,-11
1644339,1002,-7
1645132,949,-4
1646164,939,-17
1646972,944,-21
1647581,720,-12
1648233,815,-14
1648941,681,-4
1649942,1049,-14
1650782,848,-19
1651899,943,-8
1652986,1089,-6
1653838,986,-8
1655054,1172,-17
1656242,1011,-9
1657290,974,-14
1658047,875,3
1658843,781,-18
1659603,810,-3
1660564,922,-8
1661225,822,-5
1661826,685,-17
1662993,1213,-1
1663577,638,-16
1664326,720,-17
1665560,1047,-21
1666183,749,-3
1667419,1203,-16
1668199,705,-14
1669154,1015,-18
1670031,795,-15
1671030,907,1
1672549,1296,-11
1674047,1306,-17
1674735,814,-9
1675719,983,-7
1676715,1003,-1
1677907,1031,-12
1678848,1174,-21
1679663,839,-5
1680211,600,-14
1681230,876,-21
1682233,934,0
1682943,851,-8
1683808,853,-21
1684696,756,-2
1685842,1102,-19
1686674,982,-14
1687476,734,-11
1688790,1204,-16
1689772,1115,0
1690562,704,-21
1691402,1022,-18
1692391,1114,-15
1693224,773,-21
1693935,721,-18
1694861,1101,-20
1695759,999,-4
1696404,731,-10
1697124,812,0
1698059,1054,-6
1698922,981,8
1699704,726,-10
1700745,890,-18
1701933,1124,-3
1702694,893,-9
1704002,1135,-16
1705360,1156,-7
1706233,747,-6
1707171,888,-16
1707833,695,-9
1708741,914,-5
1709512,829,-10
1710747,1127,-13
1711953,1009,-13
1712565,753,-8
1713151,716,-6
1713988,813,-14
1714876,846,-11
1715791,877,-17
1717162,1273,-10
1717803,742,-6
1718789,875,-17
1719854,905,-7
1721023,1154,-21
1721980,884,-13
1722891,978,-11
1724038,984,-13
1725186,1073,-10
1726142,1107,-3
1727195,1165,-7
1728280,1092,-15
1729011,844,-12
1729642,772,-19
1730259,600,1
1730978,883,-2
1731749,945,-2
1732522,883,11
1733339,796,-4
1734202,786,-2
1734841,600,-13
1735453,680,-1
1736311,731,-20
1737420,1082,-9
1738190,827,-10
1738970,954,-1
1740031,1203,0
1741361,1202,-4
1742265,754,-12
1743257,1071,-1
1744076,887,-12
1745156,909,1
1746096,899,-11
1747086,1134,-18
1747788,704,-2
1748931,1006,-18
1749719,761,-15
1750940,1036,-19
1752035,1005,-20
1753227,1022,-2
1754453,1099,-19
1755546,1161,-5
1756622,1024,-11
1757404,836,0
1758674,1177,-13
1759579,914,-21
1760557,880,-9
1761189,652,0
1761940,695,-13
1762694,679,2
1763804,959,-15
1764545,810,-7
1765485,1066,6
1766167,851,-17
1766881,658,-10
1767660,786,-3
1768313,720,-15
1769333,883,-9
1770317,1079,-20
1771296,844,-21
1772137,806,-8
1773299,1105,-9
1774060,770,-13
1774902,892,0
1776138,1183,-12
1777160,867,-17
1778382,1033,-16
1779075,629,-16
1779770,721,-21
1780484,886,-20
1781322,997,-13
1782239,1051,-18
1783274,1023,-9
1784167,857,-14
1785074,1040,-6
1785735,630,-8
1786608,798,-10
1787324,793,-16
1788331,995,-12
1789266,1111,-18
1790242,1080,0
1791179,867,-10
1792009,931,5
1793086,957,-6
1793864,806,-4
1794819,821,-18
1795568,868,-2
1796326,940,-15
1797322,884,-2
1798171,808,9
1798916,810,-14
