timestep,ep_length,ep_reward
1484496,708,-1
1485288,913,-17
1486092,752,-20
1486834,734,-19
1487553,862,-8
1488465,872,-1
1489165,647,-17
1489970,977,-15
1490707,675,-15
1491702,994,-21
1492452,922,-14
1493136,784,-7
1494191,903,-19
1495204,860,-6
1495908,870,-11
1496766,1034,-11
1497670,769,-14
1498578,960,-5
1499323,707,-9
1500488,985,-18
1501463,960,-3
1502382,890,-8
1503335,1190,-7
1504060,787,-16
1504582,622,-20
1505453,859,-10
1506326,772,5
1507215,753,4
1508353,1076,-14
1509197,708,-9
1510068,905,-5
1510814,821,-10
1511547,801,-4
1512224,649,-1
1513206,918,-4
1513954,858,-3
1514908,909,-6
1516110,1059,-7
1516900,911,-12
1517681,877,4
1518471,839,-21
1519000,600,-15
1519892,804,-19
1520950,1109,-4
1521767,809,-16
1522562,770,-12
1523517,940,-21
1524275,918,-14
1525017,918,-19
1525787,713,-9
1526431,738,-6
1527666,1164,-21
1528234,679,-18
1529193,815,-9
1530315,1016,1
1531338,878,-13
1532095,730,-10
1532942,914,-19
1533656,816,-12
1534654,986,3
1535476,724,-21
1536326,771,-5
1537114,798,-21
1538003,888,-12
1539161,987,-15
1540036,1056,-15
1541401,1198,2
1542269,926,-11
1543366,971,12
1544313,901,-4
1545375,930,-13
1546229,976,-19
1547125,841,-21
1548148,1054,-15
1549075,1038,-13
1549750,801,1
1550447,861,-1
1551278,929,-7
1552391,1041,-2
1553243,826,-20
1554103,881,3
1554767,751,-21
1555575,861,-15
1556720,1073,-18
1558076,1146,-6
1558733,757,-16
1559670,1012,1
1560597,958,4
1561406,980,-8
1562419,991,-21
1563124,789,-21
1564053,912,-20
1564968,1094,-19
1565894,913,-21
1567017,1066,-8
1568085,911,-5
1568989,919,-21
1569719,730,-7
1570599,888,-12
1571718,1044,-10
1572323,619,-4
1573241,921,-15
1574092,719,-20
1574852,758,-16
1576013,1058,-13
1576991,1022,-15
1577671,832,-2
1578413,724,-2
1578940,600,0
1579636,600,-11
1580524,840,-6
1581432,1006,-15
1582105,710,-21
1582686,672,-3
1583634,958,-8
1584433,991,-15
1585697,1231,-18
1586528,998,0
1587297,791,-7
1588153,821,-21
1588784,726,-7
1589522,828,-13
1590222,706,-10
1590765,600,-15
1591573,701,0
1592289,844,-8
1593340,888,-18
1594484,975,-8
1595376,829,-7
1596270,953,-9
1597227,1028,-18
1597821,621,-10
1598867,942,-12
1599882,1068,-13
1600905,929,-8
1601726,860,-8
1602549,941,-1
1603824,1102,-7
1604636,717,-14
1605477,792,0
1606923,1272,-3
1607500,670,-14
1608419,985,-21
1609167,895,-15
1610505,1168,-17
1611542,933,-18
1612546,936,-11
1613311,670,-14
1614081,788,-16
1615390,1118,-19
1616240,785,-13
1616865,723,-6
1617996,1012,-11
1618636,642,-3
1620116,1264,-21
1620850,761,-19
1621815,845,-16
1622863,926,-2
1623392,636,-8
1624364,1016,-13
1624921,619,-14
1625855,824,-1
1626561,615,-14
1627323,738,-5
1628099,924,-2
1628773,600,-7
1629551,811,-6
1630215,794,-6
1631066,903,-18
1632236,1217,-1
1633063,842,-21
1634090,1012,-11
1635139,1057,-17
1635922,910,-11
1636854,843,-14
1637646,678,-15
1638662,1054,-12
1639441,950,-21
1640126,688,-12
1640793,749,1
1641486,600,1
1642323,841,-18
1643239,945,-15
1644234,875,-21
1645422,1234,-20
1646462,899,-16
1647700,1087,-1
1648891,1140,-14
1650074,1195,-10
1651343,1200,-5
1652415,1015,0
1653328,932,5
1654640,1104,5
1655216,655,-21
1655952,685,-6
1656819,887,-2
1657795,853,-6
1658775,825,-13
1659979,1042,-21
1660951,827,-21
1661885,930,-10
1662889,976,-16
1663801,1118,-12
1664828,976,-17
1665499,788,-20
1666518,930,-10
1667266,887,-21
1668403,955,-21
1669348,1099,-15
1670172,942,-14
1670935,685,-9
1671784,862,-16
1672679,1008,-18
1673437,810,-16
1674424,885,-9
1675573,988,-18
1676666,952,-14
1677588,868,-14
1678459,940,-17
1679293,1003,-19
1679984,774,-19
1680637,702,-9
1681592,969,-15
1682290,850,-11
1683219,896,-19
1684234,989,-17
1685354,999,-6
1686031,607,0
1686711,765,-20
1687737,936,-15
1688659,1024,-20
1689806,997,0
1690845,925,-4
1691939,978,-12
1692623,753,-14
1693569,843,-17
1694216,718,-8
1694899,644,-12
1695697,888,-12
1696685,951,-12
1697229,656,-12
1698015,820,-12
1698948,780,-8
1699771,695,2
1700963,1089,-12
1701633,736,-11
1702248,722,-13
1703439,1177,-15
1704198,906,-9
1704894,840,-5
1705914,1059,-11
1706598,742,-21
1707653,988,-8
1708719,1018,-17
1709520,868,0
1710429,947,-4
1711166,786,-11
1712080,920,-8
1712779,831,6
1713712,874,-9
1714862,1013,-2
1715752,872,-8
1716723,1144,-4
1717572,811,-5
1718605,1087,-11
1719721,980,-15
1720574,739,-9
1721553,873,2
1722456,923,-9
1723311,836,-16
1724548,1069,-21
1725581,964,-21
1726868,1125,-15
1727528,789,-15
1728447,788,-17
1729240,783,-12
1730136,933,-15
1731132,1096,-21
1731879,918,-5
1733109,1038,-5
1734039,914,-21
1735083,936,-8
1735744,709,-8
1736634,752,-19
1737345,846,-17
1738035,788,-10
1738854,845,-3
1739840,1028,-11
1740604,915,-13
1741971,1225,-13
1743020,1011,-13
1744039,900,-8
1745094,952,-13
1746033,798,-18
1746805,849,-9
1747638,806,-21
1748210,710,0
1749191,850,0
1749934,671,-7
1750597,657,-17
1751214,745,-8
1751829,741,-16
1752598,743,1
1753430,835,-7
1754720,1081,-14
1755976,1140,-21
1756689,807,-2
1757559,927,-21
1758543,1160,-1
1759083,618,-5
1759885,817,-16
1760728,1044,-18
1761595,907,-6
1762552,888,-7
1763926,1155,-7
1764948,947,-6
1765917,1052,-19
1766989,1046,-17
1767676,814,-5
1768615,1074,-8
1769498,951,-21
1770539,872,-16
1771367,874,-11
1772544,1101,-21
1773444,1065,-3
1774284,1036,-21
1774883,607,-21
1775870,1066,-20
1776732,840,-10
1777497,754,0
1778129,600,-2
1779022,1044,-21
1779880,747,-8
1780818,851,-21
1781579,945,-3
1782503,926,-14
1783488,858,-21
1784312,743,-15
1785361,1014,-14
1786078,857,-13
1786869,843,-5
1788015,1166,-21
1788986,1178,-21
1789735,893,0
1790799,1038,-5
1791780,887,-3
1792809,974,-7
1793838,880,-2
1794722,1043,-14
1795424,650,-12
1796372,942,-11
1797504,1125,11
1798659,998,-19
