timestep,ep_length,ep_reward
1491530,1036,-21
1492395,803,-11
1493326,1065,6
1494174,929,-13
1495046,1064,-19
1495899,1034,-13
1496654,867,-10
1497846,1063,-15
1498602,704,-10
1499947,1150,-1
1500714,665,-10
1501352,706,-4
1502079,696,-11
1502855,743,-16
1503921,958,-8
1504684,778,-20
1505942,1105,-11
1506922,854,-17
1508037,938,-4
1508824,897,-21
1509440,755,-4
1510303,817,-8
1511561,1121,-18
1512581,912,-17
1513096,600,-12
1514212,1003,-13
1515221,1151,-2
1516032,716,-15
1516808,796,0
1517688,840,-5
1518715,1060,-5
1519702,902,-7
1520613,823,-2
1521549,1025,-13
1522536,1101,-5
1523571,922,-21
1524374,843,0
1525397,1049,-13
1526489,926,-15
1527979,1312,-7
1529227,1066,-9
1530280,1069,-21
1531009,646,-17
1531942,1031,-15
1532616,832,-2
1533536,872,-7
1534447,796,-15
1535386,970,-12
1536500,990,-5
1537341,905,-2
1538133,780,-5
1539216,1020,-13
1540118,830,-8
1540944,814,-19
1541881,1040,-13
1542774,1049,-4
1543697,923,-9
1544471,863,-3
1545402,844,-14
1546394,1119,3
1547340,1004,0
1548518,1068,-14
1549496,824,-9
1550513,885,-15
1551422,1076,-21
1552334,999,-9
1553137,772,-20
1553986,876,0
1554848,721,-18
1555810,820,-6
1556665,900,-10
1557512,759,-11
1558164,638,-21
1559029,937,-1
1560032,1090,-7
1560756,691,-17
1561675,893,-9
1562356,836,-4
1563201,875,-17
1564362,1061,-6
1565310,875,-6
1566043,628,-21
1567004,994,3
1567799,763,-3
1568596,903,8
1569564,1006,-12
1570673,1089,-6
1571696,1017,-9
1572378,600,-16
1573415,1129,2
1574195,950,-12
1574905,778,-14
1575975,1000,-18
1577006,902,-3
1578006,935,-9
1578967,1119,1
1579970,1027,-21
1580828,910,-18
1581775,819,-12
1582625,892,-18
1583332,862,-11
1584220,859,0
1585126,967,-19
1586342,1072,-10
1587122,709,-18
1588318,1006,-15
1589502,1000,2
1590427,889,-12
1591065,641,-14
1591829,788,-9
1592791,1101,-2
1593473,783,-14
1594575,1144,0
1595596,860,-5
1596587,895,-21
1597514,823,-6
1598439,896,-21
1599257,844,-20
1600125,931,-14
1601223,926,-14
1602165,849,-9
1603238,1312,-16
1604466,1108,-21
1605112,769,3
1606016,809,-9
1607286,1185,0
1607923,689,-19
1608708,975,-16
1609668,920,-4
1610730,1064,-4
1611604,983,-3
1612386,798,-18
1613354,1020,-12
1614440,1071,-9
1615588,1071,-9
1616299,600,-10
1617261,895,-9
1617886,775,2
1618795,859,-7
1619492,600,-9
1620465,1148,-19
1621064,600,-18
1622182,1038,-7
1623221,887,-12
1624230,970,-2
1625121,750,-12
1625828,845,-2
1626401,699,-19
1627382,865,-11
1628062,846,-11
1629252,1125,-2
1630144,820,-19
1631081,942,-12
1631980,822,-15
1632838,929,-21
1633944,1054,-10
1634778,869,-15
1635922,1005,-21
1636557,748,-12
1637360,884,-13
1637970,600,-13
1638606,634,-8
1639443,822,-2
1640441,877,-6
1641269,778,-21
1642330,921,-9
1643078,644,-17
1644215,1124,-11
1645150,1037,-8
1645653,600,-4
1646562,945,-13
1647821,1108,-10
1648600,882,-7
1649809,1013,-16
1650710,900,-4
1651351,687,-21
1652291,1154,-21
1653203,796,-16
1654360,979,1
1655141,813,-17
1656051,889,-2
1656821,769,-1
1657661,722,-7
1658679,1071,-7
1659526,770,-10
1660462,799,-19
1661371,1064,-5
1662439,940,-16
1663427,841,4
1664286,799,-5
1665101,733,-9
1665799,851,-6
1666813,1095,-5
1667993,1006,-2
1668769,746,1
1669497,909,-1
1670048,633,-7
1671045,1006,-7
1672169,1099,-11
1672942,780,-6
1673487,617,-12
1674604,1067,-9
1675391,658,-4
1676651,1054,-8
1677613,1000,-17
1678392,706,-19
1679442,913,-13
1680448,994,-14
1681255,773,-15
1682268,1007,-11
1683220,886,-1
1683842,641,-12
1684786,921,7
1685427,796,-8
1686228,870,-5
1686978,679,-1
1687712,900,-1
1688889,1039,-11
1690030,978,-17
1690906,779,-16
1691760,853,-11
1692714,937,-11
1693845,964,-3
1694890,1074,-4
1695854,806,-6
1696809,888,9
1697837,1157,-6
1698686,949,-8
1699685,865,-5
1700410,885,-13
1701119,686,-2
1701950,1029,1
1702623,781,-11
1703529,805,-7
1704579,985,-3
1705822,1039,-16
1706564,811,-13
1707654,1082,-5
1708544,954,-10
1709617,911,-10
1710460,902,-3
1711692,1173,-10
1712661,900,-5
1713456,867,-6
1714454,861,-15
1715351,768,-17
1716400,947,-12
1717565,1092,-8
1718288,889,5
1719278,877,-18
1719874,614,-13
1721136,1132,-10
1721892,911,-4
1723191,1150,-19
1723921,680,-2
1724685,757,0
1725626,835,-5
1726203,639,2
1727415,1066,-18
1728225,808,-16
1728934,791,-4
1730311,1153,-4
1731529,1106,-14
1732480,930,-21
1733232,737,9
1734349,982,-9
1734962,621,-14
1735669,681,-15
1736668,1063,5
1737234,664,-2
1737948,885,-10
1738537,715,-3
1739519,880,-2
1740326,867,-5
1741458,1062,-10
1742326,987,-17
1743041,890,-2
1743951,847,8
1744780,803,-10
1745828,1213,-7
1746562,911,-2
1747309,931,-14
1748127,730,-11
1748786,684,-3
1749526,662,-8
1750406,941,-7
1751494,994,-14
1752335,779,6
1753108,957,-18
1753874,736,-7
1755137,1139,-16
1756135,929,-6
1757154,1005,-18
1758332,983,4
1759064,857,-8
1760103,1058,-21
1760981,849,-6
1761826,995,-8
1762885,1148,-15
1763596,862,-7
1764230,734,-17
1765058,900,-11
1765968,964,-11
1766788,730,10
1767742,865,-7
1768498,935,-13
1769469,940,-1
1770437,897,-9
1771232,981,-15
1771920,636,2
1772833,1082,-6
1773716,775,-1
1774923,1022,-18
1775663,878,-17
1776663,1194,-16
1777748,996,-3
1778351,750,-4
1779097,658,-16
1779804,600,-9
1780742,841,-12
1781525,936,-21
1782302,774,-20
1783305,872,-4
1783951,774,2
1785160,1382,-10
1786394,1164,0
1787259,834,-9
1787993,807,-14
1789280,1131,-3
1790224,861,-5
1791007,868,-15
1791871,928,-10
1792618,821,-5
1793237,636,-16
1793912,600,-8
1794735,980,-5
1795527,933,-11
1796628,921,-1
1797867,1125,2
1798777,825,-14
1799557,843,-16
1800512,885,-6
1801561,904,-5
1802430,904,-2
1803269,788,-15
1804238,902,7
1805207,921,-20
1806217,1097,7
1807376,967,-1
1808324,1081,-7
1809143,926,-6
