timestep,ep_length,ep_reward
1489097,698,-9
1490023,950,-16
1490966,1146,-19
1491917,1183,-12
1492701,929,-6
1493523,993,1
1494457,837,-13
1495364,854,-10
1496075,600,-11
1496782,674,-12
1497542,891,-16
1498315,658,-21
1498853,600,-13
1499754,751,-10
1500574,738,-14
1501330,875,-13
1502103,824,-11
1503052,864,-21
1503995,1086,-21
1504891,969,0
1505696,837,-14
1506936,1103,-17
1507998,902,-17
1508901,785,-11
1509779,778,-11
1510578,739,-4
1511384,966,-5
1512303,778,-10
1513352,893,-7
1514267,990,-10
1515224,1118,-13
1516321,1017,-15
1517019,620,-12
1517933,784,-12
1518581,794,-8
1519491,889,0
1520301,694,-13
1521250,1016,0
1522045,785,-18
1522732,635,-9
1523805,976,-19
1524588,822,-11
1525955,1162,-10
1526880,1014,0
1527784,940,-21
1528689,796,-14
1529579,838,-2
1530640,908,-21
1531531,850,-11
1532354,847,-21
1533263,953,-14
1534014,646,-21
1534933,1056,10
1535853,899,-5
1536361,622,-5
1537761,1258,-8
1538893,955,-21
1539557,716,-11
1540479,1104,10
1541713,1114,-2
1542581,819,-15
1543219,775,-9
1544143,833,-4
1545174,952,-4
1546146,902,-9
1547485,1154,-21
1548301,880,-14
1549217,1056,-8
1550344,1122,-12
1551129,847,-4
1552012,813,-15
1552839,980,-21
1553854,1073,-1
1554411,695,-9
1555415,1145,-18
1556250,989,-6
1557149,856,-13
1558297,1113,-10
1559458,1112,-11
1560268,906,-3
1561217,842,-18
1562106,746,-21
1562611,600,-10
1563488,923,0
1564324,715,-21
1565055,808,-13
1565816,659,-21
1566430,720,-7
1567460,981,-11
1568149,779,-21
1569014,917,-8
1569946,980,-14
1570875,854,3
1571362,600,9
1572081,703,-21
1573138,973,3
1573775,789,-5
1574806,945,-17
1575954,1067,-21
1576861,953,-3
1577537,645,-11
1578413,868,-3
1579150,831,3
1580192,903,-16
1581348,986,-18
1582176,735,-2
1583239,928,-9
1583991,688,-3
1585024,909,-19
1585889,972,-13
1586675,939,-7
1587561,974,3
1588675,982,2
1589460,853,1
1590230,817,-18
1591141,1099,-1
1591738,644,-7
1592384,804,2
1593093,834,-19
1594068,965,-13
1595010,823,-6
1595762,682,-21
1596525,846,-18
1597396,879,-17
1598354,1156,-11
1599032,824,3
1599747,815,-14
1600664,1003,-11
1601618,1119,-20
1602200,710,-6
1602902,798,-20
1603965,979,-4
1604734,935,-6
1605418,721,-15
1606142,843,-21
1607005,902,-5
1607727,777,-21
1608747,986,-5
1609369,733,-21
1610169,987,-11
1611589,1195,-18
1612634,961,-16
1613594,890,-21
1614554,907,-17
1615451,955,-21
1616520,937,-21
1617301,746,-12
1618189,791,-21
1618883,852,-14
1619758,776,-18
1620631,816,-8
1621223,606,-8
1622270,927,-3
1623255,861,-10
1624032,910,-21
1625044,895,-13
1625891,879,7
1626778,801,-21
1627807,1109,-21
1629025,1251,-10
1630069,1095,-12
1630936,842,-9
1631705,793,-10
1632525,998,0
1633478,955,1
1634295,930,-4
1635206,807,-10
1636392,1047,-9
1637428,938,-17
1638193,799,-17
1638820,723,-21
1639822,876,1
1641008,1086,-15
1641954,884,-14
1642982,983,-2
1643900,874,-11
1644817,998,-7
1645653,850,-14
1646276,732,-1
1646925,756,0
1647774,783,-8
1649091,1231,-15
1650100,937,-11
1650904,929,-21
1651925,977,-8
1652754,891,-16
1653457,600,-17
1654168,751,-12
1655096,908,-21
1655931,711,-7
1656878,1031,-19
1657586,847,-14
1658575,899,4
1659332,828,-14
1660049,780,-15
1660976,945,-4
1662093,965,-18
1662799,838,-15
1663541,621,-8
1664660,1087,-17
1665716,965,-2
1666829,1014,3
1667737,845,-15
1669006,1065,-15
1669663,691,-16
1670604,953,-14
1671398,695,-11
1672342,811,-4
1673139,884,-12
1673920,722,-9
1674948,884,-16
1675986,1040,-21
1676879,886,-13
1677891,912,-21
1678477,645,-6
1679369,847,-21
1680093,893,-15
1681003,881,-21
1681881,744,2
1682896,922,0
1683795,762,-21
1685050,1124,-21
1685881,817,-20
1686802,938,-1
1687876,1043,-17
1688686,709,-17
1689430,815,-7
1690525,1032,-20
1691609,1095,-21
1692426,881,-7
1693206,731,-17
1694280,932,-8
1694973,631,-16
1695943,993,-14
1696949,1014,-15
1697635,729,-19
1698544,1131,-13
1699736,1132,-20
1701225,1265,-16
1702077,797,1
1702990,837,-16
1703582,659,-14
1704504,989,1
1705304,956,-2
1706218,1077,-21
1707275,937,-21
1708354,989,10
1709329,826,-6
1710236,899,1
1710924,824,-14
1712018,1031,-21
1712695,802,-6
1713515,929,-16
1714169,720,-11
1714819,685,-9
1715515,729,-11
1716503,943,-17
1717123,695,-21
1717980,727,-1
1718968,1090,-21
1719998,967,-11
1720933,862,-2
1721579,665,-6
1722270,740,-12
1722989,600,-15
1723873,846,-21
1724579,861,-16
1725397,843,-13
1726086,809,-7
1726911,1018,-11
1727825,838,-21
1728576,893,-21
1729446,1018,-21
1730265,899,0
1730970,821,-5
1732013,918,-8
1732728,835,-14
1733555,728,-6
1734209,813,-18
1735220,871,-4
1736035,847,-15
1737138,1097,-7
1738057,928,-20
1738997,926,-21
1740315,1156,3
1740797,600,-9
1741948,1022,-18
1742669,851,-19
1743570,897,-13
1744148,676,-11
1744717,691,4
1745412,776,-21
1746632,1160,0
1747322,781,-17
1748458,1219,-21
1749545,914,-13
1750340,840,-10
1751212,729,-21
1752272,1231,-7
1753051,880,-21
1753646,637,-11
1754459,874,-21
1755200,789,-7
1756134,866,-21
1757045,1016,-17
1758089,989,-21
1758875,782,-10
1759636,778,-9
1760354,721,-18
1761419,944,-19
1762010,649,-4
1763074,1043,-4
1763811,774,-19
1764631,764,-16
1765565,1046,-17
1766523,889,-16
1767621,1155,1
1768834,1133,-16
1769789,916,-21
1770833,874,-18
1771608,922,-7
1772564,843,-20
1773487,1056,-12
1774237,749,-10
1775258,1063,-21
1776091,860,-12
1777048,998,-10
1777742,861,-8
1778670,875,-8
1779716,923,-21
1780404,785,-18
1781684,1084,2
1782952,1280,-10
1783677,793,-13
1784414,790,-20
1785299,743,-21
1786498,1006,-11
1787426,890,-7
1788084,746,-6
1788798,796,-21
1789517,862,-17
1790291,903,-11
1791073,763,-13
1791787,737,-21
1792491,862,-7
1793410,811,-6
1794430,1039,-21
1795190,830,-19
1796083,945,-1
1796717,600,-16
1797827,1073,-19
1798505,784,0
1799271,663,-17
